date,location,lat,lon,temp_max,temp_min,precipitation
2026-03-15,Sragen,-7.383840010065275,110.97550649170913,32.1,24.2,7.5
2026-03-16,Sragen,-7.383840010065275,110.97550649170913,31.2,24.4,9.3
2026-03-17,Sragen,-7.383840010065275,110.97550649170913,32.5,24.1,2.8
2026-03-18,Sragen,-7.383840010065275,110.97550649170913,32.6,23.7,0.3
2026-03-19,Sragen,-7.383840010065275,110.97550649170913,32.0,24.3,4.2
2026-03-20,Sragen,-7.383840010065275,110.97550649170913,33.0,24.2,1.2
2026-03-14,Sukoharjo,-7.68687531859683,110.83138243275218,31.8,22.2,7.7
2026-03-15,Sukoharjo,-7.68687531859683,110.83138243275218,31.6,23.6,30.2
2026-03-16,Sukoharjo,-7.68687531859683,110.83138243275218,30.9,24.3,18.9
2026-03-17,Sukoharjo,-7.68687531859683,110.83138243275218,31.6,24.0,4.1
2026-03-18,Sukoharjo,-7.68687531859683,110.83138243275218,31.9,22.8,0.3
2026-03-19,Sukoharjo,-7.68687531859683,110.83138243275218,30.6,23.5,5.7
2026-03-20,Sukoharjo,-7.68687531859683,110.83138243275218,31.9,23.7,2.1
2026-03-14,Surakarta,-7.555869291653097,110.82175272025708,32.1,23.2,8.4
2026-03-15,Surakarta,-7.555869291653097,110.82175272025708,32.0,24.4,18.0
2026-03-16,Surakarta,-7.555869291653097,110.82175272025708,31.1,24.8,16.4
2026-03-17,Surakarta,-7.555869291653097,110.82175272025708,32.1,24.3,3.5
2026-03-18,Surakarta,-7.555869291653097,110.82175272025708,32.5,23.7,0.0
2026-03-19,Surakarta,-7.555869291653097,110.82175272025708,31.1,24.5,5.4
2026-03-20,Surakarta,-7.555869291653097,110.82175272025708,32.3,24.3,1.8
2026-03-14,Tegal,-7.027929191571178,109.16116959222833,31.0,21.9,0.1
2026-03-15,Tegal,-7.027929191571178,109.16116959222833,31.0,23.9,9.6
2026-03-16,Tegal,-7.027929191571178,109.16116959222833,30.7,23.5,6.0
2026-03-17,Tegal,-7.027929191571178,109.16116959222833,31.6,23.4,4.3
2026-03-18,Tegal,-7.027929191571178,109.16116959222833,32.1,22.8,0.0
2026-03-19,Tegal,-7.027929191571178,109.16116959222833,33.0,22.5,6.7
2026-03-20,Tegal,-7.027929191571178,109.16116959222833,31.7,24.0,11.6
2026-03-14,Temanggung,-7.258850463450768,110.14181283152098,25.0,17.2,0.9
2026-03-15,Temanggung,-7.258850463450768,110.14181283152098,23.7,17.7,12.6
2026-03-16,Temanggung,-7.258850463450768,110.14181283152098,22.4,17.5,15.5
2026-03-17,Temanggung,-7.258850463450768,110.14181283152098,23.0,17.4,10.1
2026-03-18,Temanggung,-7.258850463450768,110.14181283152098,24.6,17.4,0.0
2026-03-19,Temanggung,-7.258850463450768,110.14181283152098,23.3,17.7,6.6
2026-03-20,Temanggung,-7.258850463450768,110.14181283152098,23.2,17.4,6.0
2026-03-14,Wonogiri,-7.922612501949925,110.99751457019039,31.4,23.2,1.6
2026-03-15,Wonogiri,-7.922612501949925,110.99751457019039,30.8,24.6,12.4
2026-03-16,Wonogiri,-7.922612501949925,110.99751457019039,30.1,24.5,4.9
2026-03-17,Wonogiri,-7.922612501949925,110.99751457019039,30.2,24.3,0.6
2026-03-18,Wonogiri,-7.922612501949925,110.99751457019039,31.0,24.1,0.0
2026-03-19,Wonogiri,-7.922612501949925,110.99751457019039,29.1,24.7,4.2
2026-03-20,Wonogiri,-7.922612501949925,110.99751457019039,29.4,24.7,1.0
2026-03-14,Wonosobo,-7.413099965765684,109.91205224632581,29.3,18.5,1.9
2026-03-15,Wonosobo,-7.413099965765684,109.91205224632581,27.7,20.1,15.1
2026-03-16,Wonosobo,-7.413099965765684,109.91205224632581,26.7,19.6,16.6
2026-03-17,Wonosobo,-7.413099965765684,109.91205224632581,27.2,19.3,2.6
2026-03-18,Wonosobo,-7.413099965765684,109.91205224632581,29.1,17.9,0.0
2026-03-19,Wonosobo,-7.413099965765684,109.91205224632581,27.8,19.1,2.4
2026-03-20,Wonosobo,-7.413099965765684,109.91205224632581,27.7,19.6,4.2
2026-03-14,Bangkalan,-7.043641721282949,112.92786096438184,30.8,25.4,1.4
2026-03-15,Bangkalan,-7.043641721282949,112.92786096438184,30.1,25.5,4.8
2026-03-16,Bangkalan,-7.043641721282949,112.92786096438184,29.5,25.1,5.9
2026-03-17,Bangkalan,-7.043641721282949,112.92786096438184,30.7,24.9,8.9
2026-03-18,Bangkalan,-7.043641721282949,112.92786096438184,30.0,25.4,4.6
2026-03-19,Bangkalan,-7.043641721282949,112.92786096438184,30.1,24.9,14.3
2026-03-20,Bangkalan,-7.043641721282949,112.92786096438184,30.1,24.5,2.9
2026-03-14,Banyuwangi,-8.364340494179103,114.21002096186837,33.6,22.4,5.8
2026-03-15,Banyuwangi,-8.364340494179103,114.21002096186837,30.7,22.0,8.0
2026-03-16,Banyuwangi,-8.364340494179103,114.21002096186837,30.9,21.7,6.8
2026-03-17,Banyuwangi,-8.364340494179103,114.21002096186837,31.0,22.1,3.8
2026-03-18,Banyuwangi,-8.364340494179103,114.21002096186837,28.8,22.4,4.5
2026-03-19,Banyuwangi,-8.364340494179103,114.21002096186837,29.5,22.8,1.5
2026-03-20,Banyuwangi,-8.364340494179103,114.21002096186837,30.3,22.4,0.3
2026-03-14,Batu,-7.836534488856431,112.52921955467983,32.6,21.6,5.5
2026-03-15,Batu,-7.836534488856431,112.52921955467983,31.4,23.6,20.1
2026-03-16,Batu,-7.836534488856431,112.52921955467983,31.1,24.2,6.1
2026-03-17,Batu,-7.836534488856431,112.52921955467983,32.1,23.5,0.4
2026-03-18,Batu,-7.836534488856431,112.52921955467983,30.5,23.6,3.3
2026-03-19,Batu,-7.836534488856431,112.52921955467983,30.8,23.6,3.0
2026-03-20,Batu,-7.836534488856431,112.52921955467983,30.6,22.7,1.8
2026-03-14,"Blitar
",-8.098018302005928,112.16814434480048,30.6,21.3,6.3
2026-03-15,"Blitar
",-8.098018302005928,112.16814434480048,30.5,22.2,5.2
2026-03-16,"Blitar
",-8.098018302005928,112.16814434480048,30.1,22.3,8.0
2026-03-17,"Blitar
",-8.098018302005928,112.16814434480048,29.0,22.9,2.2
2026-03-18,"Blitar
",-8.098018302005928,112.16814434480048,28.9,23.5,3.0
2026-03-19,"Blitar
",-8.098018302005928,112.16814434480048,28.8,23.6,0.9
2026-03-20,"Blitar
",-8.098018302005928,112.16814434480048,28.5,23.3,3.3
2026-03-14,Blitar,-8.131455045455375,112.23616756450896,32.6,21.2,1.3
2026-03-15,Blitar,-8.131455045455375,112.23616756450896,31.9,23.4,8.9
2026-03-16,Blitar,-8.131455045455375,112.23616756450896,31.5,23.3,4.7
2026-03-17,Blitar,-8.131455045455375,112.23616756450896,30.3,23.4,1.1
2026-03-18,Blitar,-8.131455045455375,112.23616756450896,30.2,23.6,1.5
2026-03-19,Blitar,-8.131455045455375,112.23616756450896,30.0,24.3,0.0
2026-03-20,Blitar,-8.131455045455375,112.23616756450896,29.2,24.3,3.0
2026-03-14,Bojonegoro,-7.255922483406472,111.80613162864235,34.1,23.9,2.8
2026-03-15,Bojonegoro,-7.255922483406472,111.80613162864235,33.1,24.3,1.2
2026-03-16,Bojonegoro,-7.255922483406472,111.80613162864235,32.8,24.1,8.1
2026-03-17,Bojonegoro,-7.255922483406472,111.80613162864235,33.3,23.8,12.7
2026-03-18,Bojonegoro,-7.255922483406472,111.80613162864235,32.9,23.9,2.1
2026-03-19,Bojonegoro,-7.255922483406472,111.80613162864235,32.3,24.4,8.1
2026-03-20,Bojonegoro,-7.255922483406472,111.80613162864235,33.1,24.2,2.4
2026-03-14,Bondowoso,-7.940845869239556,113.94525489640145,31.7,22.8,13.2
2026-03-15,Bondowoso,-7.940845869239556,113.94525489640145,30.9,22.8,11.0
2026-03-16,Bondowoso,-7.940845869239556,113.94525489640145,31.1,23.3,8.5
2026-03-17,Bondowoso,-7.940845869239556,113.94525489640145,30.7,23.1,2.8
2026-03-18,Bondowoso,-7.940845869239556,113.94525489640145,29.7,23.1,4.5
2026-03-19,Bondowoso,-7.940845869239556,113.94525489640145,30.6,23.1,0.6
2026-03-20,Bondowoso,-7.940845869239556,113.94525489640145,30.9,23.3,1.2
2026-03-14,Gresik,-6.918777697045652,112.55715372886614,32.7,25.2,1.9
2026-03-15,Gresik,-6.918777697045652,112.55715372886614,32.0,25.8,4.6
2026-03-16,Gresik,-6.918777697045652,112.55715372886614,31.0,25.6,8.8
2026-03-17,Gresik,-6.918777697045652,112.55715372886614,31.9,25.0,15.0
2026-03-18,Gresik,-6.918777697045652,112.55715372886614,32.5,25.8,2.7
2026-03-19,Gresik,-6.918777697045652,112.55715372886614,32.1,25.9,17.1
2026-03-20,Gresik,-6.918777697045652,112.55715372886614,32.2,25.4,0.9
2026-03-14,Jember,-8.240725465210534,113.65721757394985,33.1,23.1,3.4
2026-03-15,Jember,-8.240725465210534,113.65721757394985,31.2,23.8,11.3
2026-03-16,Jember,-8.240725465210534,113.65721757394985,31.7,24.1,6.9
2026-03-17,Jember,-8.240725465210534,113.65721757394985,31.3,23.2,2.3
2026-03-18,Jember,-8.240725465210534,113.65721757394985,30.3,23.2,2.7
2026-03-19,Jember,-8.240725465210534,113.65721757394985,31.4,23.4,0.9
2026-03-20,Jember,-8.240725465210534,113.65721757394985,30.8,23.6,2.2
2026-03-14,Jember,-8.16362503589265,113.70408465353466,26.3,20.5,6.8
2026-03-15,Jember,-8.16362503589265,113.70408465353466,25.2,21.7,30.9
2026-03-16,Jember,-8.16362503589265,113.70408465353466,24.8,20.5,25.0
2026-03-17,Jember,-8.16362503589265,113.70408465353466,25.5,20.8,6.5
2026-03-18,Jember,-8.16362503589265,113.70408465353466,25.0,21.0,8.7
2026-03-19,Jember,-8.16362503589265,113.70408465353466,26.1,20.6,8.4
2026-03-20,Jember,-8.16362503589265,113.70408465353466,24.8,20.2,11.4
2026-03-14,Jombang,-7.5453689176852565,112.26318722021485,33.1,23.3,6.9
2026-03-15,Jombang,-7.5453689176852565,112.26318722021485,32.0,24.0,9.9
2026-03-16,Jombang,-7.5453689176852565,112.26318722021485,31.8,24.0,11.0
2026-03-17,Jombang,-7.5453689176852565,112.26318722021485,32.2,23.9,0.6
2026-03-18,Jombang,-7.5453689176852565,112.26318722021485,32.1,24.0,0.9
2026-03-19,Jombang,-7.5453689176852565,112.26318722021485,31.4,24.1,6.0
2026-03-20,Jombang,-7.5453689176852565,112.26318722021485,32.4,23.7,0.3
2026-03-14,Kediri,-7.828772386683546,112.08519676547344,32.0,22.8,5.3
2026-03-15,Kediri,-7.828772386683546,112.08519676547344,31.6,23.8,26.0
2026-03-16,Kediri,-7.828772386683546,112.08519676547344,31.0,23.6,25.7
2026-03-17,Kediri,-7.828772386683546,112.08519676547344,31.1,23.4,2.2
2026-03-18,Kediri,-7.828772386683546,112.08519676547344,30.4,23.6,6.0
2026-03-19,Kediri,-7.828772386683546,112.08519676547344,31.0,23.9,0.9
2026-03-20,Kediri,-7.828772386683546,112.08519676547344,30.3,23.4,2.4
2026-03-14,Kediri,-7.827078197409367,112.01174814995112,26.3,19.6,7.5
2026-03-15,Kediri,-7.827078197409367,112.01174814995112,25.2,19.9,28.9
2026-03-16,Kediri,-7.827078197409367,112.01174814995112,24.8,20.0,32.0
2026-03-17,Kediri,-7.827078197409367,112.01174814995112,24.6,19.8,11.7
2026-03-18,Kediri,-7.827078197409367,112.01174814995112,24.1,19.2,5.7
2026-03-19,Kediri,-7.827078197409367,112.01174814995112,23.8,19.5,5.7
2026-03-20,Kediri,-7.827078197409367,112.01174814995112,24.4,19.5,18.6
2026-03-14,Lamongan,-7.135001225110436,112.29942157782958,33.7,24.3,1.3
2026-03-15,Lamongan,-7.135001225110436,112.29942157782958,33.3,25.0,6.0
2026-03-16,Lamongan,-7.135001225110436,112.29942157782958,32.3,24.5,13.7
2026-03-17,Lamongan,-7.135001225110436,112.29942157782958,32.8,24.2,9.9
2026-03-18,Lamongan,-7.135001225110436,112.29942157782958,33.1,24.7,0.0
2026-03-19,Lamongan,-7.135001225110436,112.29942157782958,32.6,25.0,10.5
2026-03-20,Lamongan,-7.135001225110436,112.29942157782958,33.1,24.3,5.7
2026-03-14,Lumajang,-8.125124211892707,113.13738785095734,25.9,18.9,16.0
2026-03-15,Lumajang,-8.125124211892707,113.13738785095734,24.6,20.4,14.3
2026-03-16,Lumajang,-8.125124211892707,113.13738785095734,24.4,19.6,24.1
2026-03-17,Lumajang,-8.125124211892707,113.13738785095734,24.5,19.2,9.8
2026-03-18,Lumajang,-8.125124211892707,113.13738785095734,23.8,19.6,6.0
2026-03-19,Lumajang,-8.125124211892707,113.13738785095734,24.3,19.7,2.1
2026-03-20,Lumajang,-8.125124211892707,113.13738785095734,23.7,19.3,6.0
2026-03-14,Madiun,-7.623187053075011,111.64473656291695,33.3,22.5,10.7
2026-03-15,Madiun,-7.623187053075011,111.64473656291695,33.0,24.0,16.2
2026-03-16,Madiun,-7.623187053075011,111.64473656291695,32.4,24.6,35.2
2026-03-17,Madiun,-7.623187053075011,111.64473656291695,33.1,24.5,2.7
2026-03-18,Madiun,-7.623187053075011,111.64473656291695,32.7,23.9,1.5
2026-03-19,Madiun,-7.623187053075011,111.64473656291695,32.6,24.8,5.7
2026-03-20,Madiun,-7.623187053075011,111.64473656291695,33.4,24.9,2.7
2026-03-14,Madiun,-7.629285307852536,111.52929757055907,32.8,22.0,10.7
2026-03-15,Madiun,-7.629285307852536,111.52929757055907,32.5,23.5,16.2
2026-03-16,Madiun,-7.629285307852536,111.52929757055907,31.9,24.1,35.2
2026-03-17,Madiun,-7.629285307852536,111.52929757055907,32.6,24.0,2.7
2026-03-18,Madiun,-7.629285307852536,111.52929757055907,32.2,23.4,1.5
2026-03-19,Madiun,-7.629285307852536,111.52929757055907,32.1,24.3,5.7
2026-03-20,Madiun,-7.629285307852536,111.52929757055907,32.9,24.4,2.7
2026-03-14,Magetan,-7.662663311286117,111.35743118661335,27.8,20.2,1.4
2026-03-15,Magetan,-7.662663311286117,111.35743118661335,27.0,20.0,8.2
2026-03-16,Magetan,-7.662663311286117,111.35743118661335,26.0,20.2,24.8
2026-03-17,Magetan,-7.662663311286117,111.35743118661335,26.6,20.1,9.6
2026-03-18,Magetan,-7.662663311286117,111.35743118661335,27.4,19.8,2.1
2026-03-19,Magetan,-7.662663311286117,111.35743118661335,25.5,20.3,10.5
2026-03-20,Magetan,-7.662663311286117,111.35743118661335,26.5,20.2,15.9
2026-03-14,Malang,-8.125893007892708,112.6385020214351,31.6,21.0,5.5
2026-03-15,Malang,-8.125893007892708,112.6385020214351,29.7,22.9,7.6
2026-03-16,Malang,-8.125893007892708,112.6385020214351,30.1,22.7,9.7
2026-03-17,Malang,-8.125893007892708,112.6385020214351,29.2,22.2,1.3
2026-03-18,Malang,-8.125893007892708,112.6385020214351,28.6,22.2,6.3
2026-03-19,Malang,-8.125893007892708,112.6385020214351,29.4,22.4,2.1
2026-03-20,Malang,-8.125893007892708,112.6385020214351,28.3,22.1,6.0
2026-03-14,Malang,-7.971394251885659,112.62895884153725,28.4,19.8,8.1
2026-03-15,Malang,-7.971394251885659,112.62895884153725,26.8,20.1,6.6
2026-03-16,Malang,-7.971394251885659,112.62895884153725,26.8,20.2,10.9
2026-03-17,Malang,-7.971394251885659,112.62895884153725,26.2,19.7,3.3
2026-03-18,Malang,-7.971394251885659,112.62895884153725,25.3,19.7,6.0
2026-03-19,Malang,-7.971394251885659,112.62895884153725,26.1,19.7,2.7
2026-03-20,Malang,-7.971394251885659,112.62895884153725,25.3,19.4,7.8
2026-03-14,Mojokerto,-7.54974071584679,112.48239469478199,33.4,22.3,5.1
2026-03-15,Mojokerto,-7.54974071584679,112.48239469478199,32.1,24.0,13.2
2026-03-16,Mojokerto,-7.54974071584679,112.48239469478199,31.8,23.6,8.4
2026-03-17,Mojokerto,-7.54974071584679,112.48239469478199,32.1,23.8,1.2
2026-03-18,Mojokerto,-7.54974071584679,112.48239469478199,31.3,23.3,4.3
2026-03-19,Mojokerto,-7.54974071584679,112.48239469478199,31.0,23.9,8.9
2026-03-20,Mojokerto,-7.54974071584679,112.48239469478199,31.7,23.1,1.2
2026-03-14,Mojokerto,-7.472008812407775,112.43338663606013,33.8,23.9,6.6
2026-03-15,Mojokerto,-7.472008812407775,112.43338663606013,32.6,24.6,16.8
2026-03-16,Mojokerto,-7.472008812407775,112.43338663606013,32.4,24.0,10.7
2026-03-17,Mojokerto,-7.472008812407775,112.43338663606013,33.0,24.2,0.6
2026-03-18,Mojokerto,-7.472008812407775,112.43338663606013,32.3,23.8,1.2
2026-03-19,Mojokerto,-7.472008812407775,112.43338663606013,31.8,24.7,5.4
2026-03-20,Mojokerto,-7.472008812407775,112.43338663606013,32.6,24.1,0.3
2026-03-14,Nganjuk,-7.596029060316593,111.93834503007763,31.8,21.4,1.5
2026-03-15,Nganjuk,-7.596029060316593,111.93834503007763,31.0,22.8,9.0
2026-03-16,Nganjuk,-7.596029060316593,111.93834503007763,30.9,23.4,11.5
2026-03-17,Nganjuk,-7.596029060316593,111.93834503007763,30.7,23.0,7.1
2026-03-18,Nganjuk,-7.596029060316593,111.93834503007763,30.8,22.2,2.4
2026-03-19,Nganjuk,-7.596029060316593,111.93834503007763,30.4,23.3,13.8
2026-03-20,Nganjuk,-7.596029060316593,111.93834503007763,30.4,22.3,8.1
2026-03-14,Ngawi,-7.438865340076048,111.34197445283831,29.2,21.5,1.4
2026-03-15,Ngawi,-7.438865340076048,111.34197445283831,28.3,21.4,8.2
2026-03-16,Ngawi,-7.438865340076048,111.34197445283831,27.3,21.6,24.8
2026-03-17,Ngawi,-7.438865340076048,111.34197445283831,27.9,21.5,9.6
2026-03-18,Ngawi,-7.438865340076048,111.34197445283831,28.8,21.2,2.1
2026-03-19,Ngawi,-7.438865340076048,111.34197445283831,26.8,21.7,10.5
2026-03-20,Ngawi,-7.438865340076048,111.34197445283831,27.9,21.6,15.9
2026-03-14,Pacitan,-8.12539097216934,111.17789690901662,31.4,23.7,0.9
2026-03-15,Pacitan,-8.12539097216934,111.17789690901662,30.3,24.8,9.2
2026-03-16,Pacitan,-8.12539097216934,111.17789690901662,29.9,24.9,4.0
2026-03-17,Pacitan,-8.12539097216934,111.17789690901662,30.4,24.2,1.9
2026-03-18,Pacitan,-8.12539097216934,111.17789690901662,30.9,23.5,0.0
2026-03-19,Pacitan,-8.12539097216934,111.17789690901662,29.9,25.1,3.0
2026-03-20,Pacitan,-8.12539097216934,111.17789690901662,29.5,24.8,1.8
2026-03-14,Pamekasan,-7.068173969418024,113.50288948935209,32.4,23.3,0.1
2026-03-15,Pamekasan,-7.068173969418024,113.50288948935209,31.6,23.6,2.3
2026-03-16,Pamekasan,-7.068173969418024,113.50288948935209,31.2,23.6,7.1
2026-03-17,Pamekasan,-7.068173969418024,113.50288948935209,30.7,22.7,2.4
2026-03-18,Pamekasan,-7.068173969418024,113.50288948935209,30.0,23.3,0.3
2026-03-19,Pamekasan,-7.068173969418024,113.50288948935209,30.8,23.8,1.8
2026-03-20,Pamekasan,-7.068173969418024,113.50288948935209,31.0,23.6,0.1
2026-03-14,Pasuruan,-7.7400187248553625,112.82983490664313,30.2,22.2,22.5
2026-03-15,Pasuruan,-7.7400187248553625,112.82983490664313,27.4,22.8,46.3
2026-03-16,Pasuruan,-7.7400187248553625,112.82983490664313,28.0,22.8,35.7
2026-03-17,Pasuruan,-7.7400187248553625,112.82983490664313,29.0,22.4,2.8
2026-03-18,Pasuruan,-7.7400187248553625,112.82983490664313,28.9,22.4,2.1
2026-03-19,Pasuruan,-7.7400187248553625,112.82983490664313,28.8,22.4,2.1
2026-03-20,Pasuruan,-7.7400187248553625,112.82983490664313,28.7,22.1,12.0
2026-03-14,Pasuruan,-7.651863419193686,112.90168868034624,31.3,21.5,6.6
2026-03-15,Pasuruan,-7.651863419193686,112.90168868034624,31.5,24.9,25.4
2026-03-16,Pasuruan,-7.651863419193686,112.90168868034624,29.4,24.4,14.8
2026-03-17,Pasuruan,-7.651863419193686,112.90168868034624,30.0,23.0,1.2
2026-03-18,Pasuruan,-7.651863419193686,112.90168868034624,30.3,23.4,1.8
2026-03-19,Pasuruan,-7.651863419193686,112.90168868034624,30.3,23.8,0.6
2026-03-20,Pasuruan,-7.651863419193686,112.90168868034624,30.4,23.2,3.3
2026-03-14,Ponorogo,-7.931942194510747,111.49917127796027,32.5,21.2,0.3
2026-03-15,Ponorogo,-7.931942194510747,111.49917127796027,30.9,21.8,32.5
2026-03-16,Ponorogo,-7.931942194510747,111.49917127796027,30.7,22.8,9.4
2026-03-17,Ponorogo,-7.931942194510747,111.49917127796027,31.8,22.4,2.0
2026-03-18,Ponorogo,-7.931942194510747,111.49917127796027,31.7,21.8,0.0
2026-03-19,Ponorogo,-7.931942194510747,111.49917127796027,31.0,23.0,4.5
2026-03-20,Ponorogo,-7.931942194510747,111.49917127796027,31.8,22.7,1.8
2026-03-14,Probolinggo,-7.866622314304635,113.31971828720452,30.5,23.0,1.1
2026-03-15,Probolinggo,-7.866622314304635,113.31971828720452,30.5,24.2,5.8
2026-03-16,Probolinggo,-7.866622314304635,113.31971828720452,30.0,23.8,4.1
2026-03-17,Probolinggo,-7.866622314304635,113.31971828720452,31.9,23.9,0.7
2026-03-18,Probolinggo,-7.866622314304635,113.31971828720452,31.2,24.5,1.2
2026-03-19,Probolinggo,-7.866622314304635,113.31971828720452,32.2,24.4,0.0
2026-03-20,Probolinggo,-7.866622314304635,113.31971828720452,31.6,24.6,0.3
2026-03-14,Probolinggo,-7.777378365577587,113.21293783559545,29.6,23.1,7.2
2026-03-15,Probolinggo,-7.777378365577587,113.21293783559545,29.1,23.2,29.9
2026-03-16,Probolinggo,-7.777378365577587,113.21293783559545,28.7,23.8,7.5
2026-03-17,Probolinggo,-7.777378365577587,113.21293783559545,29.8,23.8,4.4
2026-03-18,Probolinggo,-7.777378365577587,113.21293783559545,30.0,23.3,5.1
2026-03-19,Probolinggo,-7.777378365577587,113.21293783559545,30.2,23.2,0.9
2026-03-20,Probolinggo,-7.777378365577587,113.21293783559545,29.8,23.5,20.1
2026-03-14,Sampang,-7.04870325806202,113.25755721338034,32.0,24.2,0.3
2026-03-15,Sampang,-7.04870325806202,113.25755721338034,31.6,24.4,1.7
2026-03-16,Sampang,-7.04870325806202,113.25755721338034,31.1,24.3,6.9
2026-03-17,Sampang,-7.04870325806202,113.25755721338034,32.3,23.8,4.8
2026-03-18,Sampang,-7.04870325806202,113.25755721338034,31.4,24.2,2.8
2026-03-19,Sampang,-7.04870325806202,113.25755721338034,31.0,24.6,4.7
2026-03-20,Sampang,-7.04870325806202,113.25755721338034,32.3,23.7,4.0
2026-03-14,Sidoarjo,-7.448613858457647,112.70386714762085,33.3,24.1,5.7
2026-03-15,Sidoarjo,-7.448613858457647,112.70386714762085,32.5,24.4,17.5
2026-03-16,Sidoarjo,-7.448613858457647,112.70386714762085,31.5,24.3,39.7
2026-03-17,Sidoarjo,-7.448613858457647,112.70386714762085,32.0,24.2,11.8
2026-03-18,Sidoarjo,-7.448613858457647,112.70386714762085,31.6,24.0,2.4
2026-03-19,Sidoarjo,-7.448613858457647,112.70386714762085,31.2,24.2,18.3
2026-03-20,Sidoarjo,-7.448613858457647,112.70386714762085,31.9,23.8,6.0
2026-03-14,Situbondo,-7.800652143295203,114.05672773532778,29.8,22.0,7.1
2026-03-15,Situbondo,-7.800652143295203,114.05672773532778,29.4,22.6,2.7
2026-03-16,Situbondo,-7.800652143295203,114.05672773532778,29.3,22.5,8.4
2026-03-17,Situbondo,-7.800652143295203,114.05672773532778,29.3,22.5,4.2
2026-03-18,Situbondo,-7.800652143295203,114.05672773532778,28.9,22.5,3.6
2026-03-19,Situbondo,-7.800652143295203,114.05672773532778,29.5,22.4,1.2
2026-03-20,Situbondo,-7.800652143295203,114.05672773532778,29.5,22.7,4.2
2026-03-14,Sumenep,-6.970272459389166,114.37546981713669,28.7,26.7,5.6
2026-03-15,Sumenep,-6.970272459389166,114.37546981713669,28.6,27.0,5.7
2026-03-16,Sumenep,-6.970272459389166,114.37546981713669,28.4,26.8,5.2
2026-03-17,Sumenep,-6.970272459389166,114.37546981713669,28.8,27.1,0.1
2026-03-18,Sumenep,-6.970272459389166,114.37546981713669,28.3,27.2,0.7
2026-03-19,Sumenep,-6.970272459389166,114.37546981713669,28.2,26.8,2.6
2026-03-20,Sumenep,-6.970272459389166,114.37546981713669,28.6,27.1,0.9
2026-03-14,Surabaya,-7.273366838722888,112.7167931093542,33.3,25.1,4.9
2026-03-15,Surabaya,-7.273366838722888,112.7167931093542,32.2,25.5,7.1
2026-03-16,Surabaya,-7.273366838722888,112.7167931093542,31.6,25.1,11.7
2026-03-17,Surabaya,-7.273366838722888,112.7167931093542,32.3,24.9,15.4
2026-03-18,Surabaya,-7.273366838722888,112.7167931093542,31.7,25.0,4.0
2026-03-19,Surabaya,-7.273366838722888,112.7167931093542,31.7,24.9,16.9
2026-03-20,Surabaya,-7.273366838722888,112.7167931093542,32.0,24.9,4.8
2026-03-14,Trenggalek,-8.166208398200913,111.62378147600171,26.9,19.8,8.8
2026-03-15,Trenggalek,-8.166208398200913,111.62378147600171,26.7,20.0,13.7
2026-03-16,Trenggalek,-8.166208398200913,111.62378147600171,26.4,20.1,13.0
2026-03-17,Trenggalek,-8.166208398200913,111.62378147600171,25.8,19.9,2.5
2026-03-18,Trenggalek,-8.166208398200913,111.62378147600171,25.9,19.6,4.5
2026-03-19,Trenggalek,-8.166208398200913,111.62378147600171,25.5,20.6,2.1
2026-03-20,Trenggalek,-8.166208398200913,111.62378147600171,25.3,19.9,4.5
2026-03-14,Tuban,-6.953332990370578,111.89443183651996,32.6,23.3,0.0
2026-03-15,Tuban,-6.953332990370578,111.89443183651996,31.8,24.1,5.4
2026-03-16,Tuban,-6.953332990370578,111.89443183651996,31.1,23.8,11.5
2026-03-17,Tuban,-6.953332990370578,111.89443183651996,32.3,23.6,5.2
2026-03-18,Tuban,-6.953332990370578,111.89443183651996,32.2,23.9,0.0
2026-03-19,Tuban,-6.953332990370578,111.89443183651996,31.5,23.9,9.9
2026-03-20,Tuban,-6.953332990370578,111.89443183651996,32.1,23.6,2.3
2026-03-14,Tulungagung,-8.116701874149932,111.8857936628693,33.9,20.3,2.3
2026-03-15,Tulungagung,-8.116701874149932,111.8857936628693,33.1,22.1,4.8
2026-03-16,Tulungagung,-8.116701874149932,111.8857936628693,32.6,22.0,4.4
2026-03-17,Tulungagung,-8.116701874149932,111.8857936628693,31.5,22.5,1.4
2026-03-18,Tulungagung,-8.116701874149932,111.8857936628693,30.4,22.6,2.4
2026-03-19,Tulungagung,-8.116701874149932,111.8857936628693,31.1,23.5,0.3
2026-03-20,Tulungagung,-8.116701874149932,111.8857936628693,30.6,22.5,2.7
2026-03-14,Bantul,-7.903157321556691,110.35930766561964,32.0,21.6,0.1
2026-03-15,Bantul,-7.903157321556691,110.35930766561964,30.5,22.7,10.1
2026-03-16,Bantul,-7.903157321556691,110.35930766561964,30.1,23.7,5.8
2026-03-17,Bantul,-7.903157321556691,110.35930766561964,31.0,23.5,3.0
2026-03-18,Bantul,-7.903157321556691,110.35930766561964,31.8,23.2,0.0
2026-03-19,Bantul,-7.903157321556691,110.35930766561964,29.7,24.0,7.8
2026-03-20,Bantul,-7.903157321556691,110.35930766561964,31.1,23.6,0.1
2026-03-14,Gunung Kidul,-7.995033955747432,110.61197645606727,30.9,23.9,0.0
2026-03-15,Gunung Kidul,-7.995033955747432,110.61197645606727,30.3,24.0,3.1
2026-03-16,Gunung Kidul,-7.995033955747432,110.61197645606727,30.0,24.4,2.0
